src_ip,dest_ip,protocol,src_port,dest_port,flow_duration,bytes,packets,timestamp,label
108.224.29.204,105.202.94.219,UDP,65350,41667,1.307,5655,72,2025-11-04 00:17:00,0
172.11.50.121,170.109.175.27,UDP,40354,44178,1.359,8310,178,2025-11-04 00:18:00,1
177.243.151.152,128.199.160.76,TCP,53725,24870,2.045,9806,166,2025-11-04 00:19:00,0
250.187.138.13,35.97.143.36,TCP,47439,50714,14.364,7513,66,2025-11-04 00:20:00,0
91.199.73.200,66.203.218.56,TCP,62030,5629,8.17,1645,57,2025-11-04 00:21:00,0
192.19.71.73,145.147.212.94,ICMP,50151,29094,13.741,7324,22,2025-11-04 00:22:00,1
71.77.27.130,106.83.135.146,TCP,23571,46651,32.891,5015,56,2025-11-04 00:23:00,0
121.42.7.13,249.17.145.125,TCP,23963,51764,2.844,5609,36,2025-11-04 00:24:00,0
213.110.219.35,2.75.223.234,UDP,15226,55713,1.288,67,179,2025-11-04 00:25:00,0
23.45.253.15,200.178.137.203,UDP,30244,661,4.105,1392,68,2025-11-04 00:26:00,0
130.60.114.204,142.25.46.30,TCP,22786,48017,10.649,3774,1,2025-11-04 00:27:00,0
64.248.51.164,56.118.169.132,TCP,9820,19563,3.134,7571,48,2025-11-04 00:28:00,0
195.68.66.249,231.138.151.246,ICMP,2746,3390,3.52,458,161,2025-11-04 00:29:00,1
175.82.1.172,214.194.164.250,ICMP,44388,43067,0.722,8492,152,2025-11-04 00:30:00,1
229.191.245.209,130.139.20.197,UDP,48328,35832,2.728,2147,177,2025-11-04 00:31:00,1
78.27.218.54,199.191.67.126,TCP,12698,55554,2.447,6346,197,2025-11-04 00:32:00,0
202.66.163.102,43.181.232.100,TCP,49439,57280,2.167,4331,58,2025-11-04 00:33:00,1
120.190.152.214,123.189.213.93,TCP,3836,35609,10.915,9136,48,2025-11-04 00:34:00,0
48.166.46.222,252.200.217.140,TCP,43565,60841,0.306,2266,185,2025-11-04 00:35:00,0
21.157.91.159,240.128.199.161,TCP,57713,10771,17.904,7700,192,2025-11-04 00:36:00,0
121.115.153.235,192.115.114.196,ICMP,3302,55462,0.041,8799,99,2025-11-04 00:37:00,0
150.148.0.165,142.118.92.142,ICMP,49246,56345,14.556,818,181,2025-11-04 00:38:00,0
77.84.45.137,9.72.25.177,TCP,36142,55207,3.971,9157,188,2025-11-04 00:39:00,0
145.46.212.223,239.105.144.233,ICMP,4647,26628,6.061,6298,126,2025-11-04 00:40:00,0
231.58.53.86,68.187.252.110,ICMP,7554,6147,1.036,7561,114,2025-11-04 00:41:00,0
12.191.246.6,131.220.24.21,TCP,50890,22946,5.31,1655,90,2025-11-04 00:42:00,0
53.143.89.5,140.53.0.128,ICMP,17011,59754,10.684,1889,113,2025-11-04 00:43:00,1
73.173.231.14,1.172.173.176,TCP,1948,43914,0.751,1983,171,2025-11-04 00:44:00,1
172.190.105.222,135.9.142.40,ICMP,20570,24945,0.68,2410,169,2025-11-04 00:45:00,1
52.115.25.53,139.183.173.45,TCP,54329,49691,1.812,7748,107,2025-11-04 00:46:00,1
109.28.18.47,87.140.26.233,TCP,38321,52080,0.882,8273,154,2025-11-04 00:47:00,1
136.22.116.106,209.49.60.243,ICMP,13294,51546,0.586,3230,187,2025-11-04 00:48:00,1
163.222.52.227,13.139.156.85,ICMP,19977,58075,5.671,7874,105,2025-11-04 00:49:00,1
96.185.4.16,84.19.30.8,UDP,36607,17281,1.203,1860,177,2025-11-04 00:50:00,0
17.159.101.250,24.202.166.33,TCP,24380,62508,5.498,8672,192,2025-11-04 00:51:00,1
224.179.19.112,42.142.195.193,TCP,64248,23252,9.9,8335,133,2025-11-04 00:52:00,0
120.193.211.111,160.138.93.37,TCP,5602,29236,5.278,608,172,2025-11-04 00:53:00,0
210.0.57.93,147.178.227.34,TCP,5486,31897,0.636,8688,18,2025-11-04 00:54:00,1
221.210.171.232,199.187.236.212,ICMP,1912,39114,4.262,350,185,2025-11-04 00:55:00,0
6.107.102.50,53.139.189.96,ICMP,23356,51521,2.501,1947,112,2025-11-04 00:56:00,0
118.109.199.88,194.213.104.48,UDP,20886,53712,2.103,9939,40,2025-11-04 00:57:00,0
20.245.13.133,40.151.177.223,TCP,20997,13323,1.918,3495,102,2025-11-04 00:58:00,1
169.39.33.124,196.87.42.17,UDP,47434,7748,13.256,1731,113,2025-11-04 00:59:00,1
208.44.198.80,232.210.231.102,UDP,2747,64739,6.784,7372,174,2025-11-04 01:00:00,0
71.154.77.78,183.161.110.225,UDP,51434,60025,0.718,4542,58,2025-11-04 01:01:00,0
172.32.32.44,70.59.178.228,UDP,24434,51533,3.231,620,85,2025-11-04 01:02:00,1
20.244.110.164,77.238.200.35,UDP,9626,32213,1.915,2055,152,2025-11-04 01:03:00,1
7.159.239.195,162.15.209.146,ICMP,19638,49167,19.07,7683,156,2025-11-04 01:04:00,0
167.220.23.214,38.241.170.32,ICMP,57630,44089,19.09,6902,46,2025-11-04 01:05:00,1
70.111.215.104,7.214.214.46,UDP,45178,58698,1.925,4095,196,2025-11-04 01:06:00,0
215.53.37.74,189.17.70.234,ICMP,60573,35904,2.17,7623,72,2025-11-04 01:07:00,0
80.202.31.45,40.87.77.178,ICMP,19468,2278,4.574,1900,182,2025-11-04 01:08:00,1
61.197.215.225,5.237.181.249,UDP,54074,40971,3.263,3915,33,2025-11-04 01:09:00,1
53.127.178.76,86.185.21.74,ICMP,3637,1657,1.198,7458,67,2025-11-04 01:10:00,0
184.26.165.62,90.78.165.233,ICMP,57191,42208,5.4,3331,113,2025-11-04 01:11:00,0
18.126.108.103,234.118.176.129,TCP,43796,46817,2.033,8418,84,2025-11-04 01:12:00,0
192.246.76.117,78.35.94.28,UDP,24106,50813,5.302,2983,163,2025-11-04 01:13:00,1
104.157.244.49,98.34.187.231,TCP,51978,32404,2.42,9854,39,2025-11-04 01:14:00,1
169.115.140.162,62.86.173.108,TCP,17004,34532,6.023,2551,175,2025-11-04 01:15:00,0
100.221.124.25,211.124.209.79,UDP,45890,57886,5.51,6532,71,2025-11-04 01:16:00,0
194.127.99.146,125.60.192.217,TCP,1701,50682,3.555,6683,5,2025-11-04 01:17:00,0
5.18.169.18,26.162.56.207,TCP,12126,64010,6.099,7874,165,2025-11-04 01:18:00,1
254.120.31.149,191.131.206.42,ICMP,58263,15414,3.09,1930,1,2025-11-04 01:19:00,0
10.36.176.86,230.172.166.250,TCP,54889,40634,0.617,8511,125,2025-11-04 01:20:00,0
13.182.144.9,254.245.192.22,UDP,41522,54991,1.005,894,184,2025-11-04 01:21:00,1
88.171.205.46,139.237.229.165,ICMP,44235,6911,1.412,5323,135,2025-11-04 01:22:00,0
136.118.164.19,243.89.178.219,ICMP,4028,58525,0.327,437,113,2025-11-04 01:23:00,0
191.219.173.233,58.204.6.136,ICMP,64813,60033,6.213,3543,192,2025-11-04 01:24:00,0
94.198.250.250,238.50.242.151,UDP,49194,35386,2.29,4510,8,2025-11-04 01:25:00,0
26.231.45.118,90.107.246.219,UDP,10010,47509,0.491,7199,108,2025-11-04 01:26:00,1
252.45.202.14,9.173.37.111,UDP,65108,62863,8.573,3835,126,2025-11-04 01:27:00,0
85.62.71.3,13.6.138.202,TCP,34520,35523,5.755,671,126,2025-11-04 01:28:00,0
28.124.156.87,225.230.177.247,TCP,27293,25505,3.009,3076,192,2025-11-04 01:29:00,0
146.162.254.77,67.40.156.165,ICMP,15197,8102,1.421,967,185,2025-11-04 01:30:00,0
76.174.113.133,247.183.236.208,ICMP,48633,50579,0.823,9897,28,2025-11-04 01:31:00,0
231.74.249.59,16.43.49.235,UDP,22142,8068,3.066,8309,154,2025-11-04 01:32:00,0
203.58.238.234,241.198.206.230,UDP,33982,28236,10.825,4623,34,2025-11-04 01:33:00,1
47.94.222.141,134.17.146.244,TCP,15113,5209,1.044,1101,96,2025-11-04 01:34:00,1
78.112.108.106,51.193.2.238,TCP,55170,46946,4.204,6750,22,2025-11-04 01:35:00,1
89.32.96.190,246.88.227.54,UDP,43980,14929,16.31,3401,124,2025-11-04 01:36:00,1
79.15.43.186,49.27.37.28,UDP,44091,10426,5.068,4777,148,2025-11-04 01:37:00,1
120.229.133.108,32.242.40.36,TCP,21274,28486,2.899,1739,142,2025-11-04 01:38:00,1
217.142.3.56,103.35.106.246,ICMP,27089,32524,6.3,5741,151,2025-11-04 01:39:00,0
64.195.221.162,126.86.65.138,ICMP,14714,13183,8.703,331,67,2025-11-04 01:40:00,0
219.94.55.32,70.199.78.237,TCP,14764,6223,4.464,6077,147,2025-11-04 01:41:00,0
236.230.115.9,93.190.91.22,TCP,44093,14481,10.272,620,78,2025-11-04 01:42:00,0
191.104.199.78,226.19.32.143,ICMP,39831,56961,3.614,4240,39,2025-11-04 01:43:00,1
161.86.20.55,135.215.89.50,TCP,40237,51214,8.861,919,165,2025-11-04 01:44:00,0
76.184.129.141,10.78.36.59,ICMP,42621,63095,15.185,1522,99,2025-11-04 01:45:00,0
126.250.131.84,88.202.103.63,ICMP,5069,45058,3.478,7110,129,2025-11-04 01:46:00,0
178.114.47.123,21.103.253.230,TCP,63462,35332,4.644,6492,19,2025-11-04 01:47:00,0
78.29.28.136,79.206.36.45,UDP,56491,35572,4.701,9361,15,2025-11-04 01:48:00,1
140.40.229.26,142.42.115.85,UDP,6648,38978,7.603,6020,1,2025-11-04 01:49:00,0
50.1.54.104,236.83.160.3,UDP,21566,35062,8.657,354,31,2025-11-04 01:50:00,1
184.13.133.234,104.86.171.111,UDP,44803,18010,0.138,8840,180,2025-11-04 01:51:00,0
128.103.253.95,87.90.34.153,UDP,21519,15790,6.609,3965,171,2025-11-04 01:52:00,1
81.216.60.224,96.254.85.136,UDP,40626,54962,7.658,2626,174,2025-11-04 01:53:00,0
12.240.12.147,248.242.115.190,UDP,10057,33340,6.027,2159,86,2025-11-04 01:54:00,1
172.239.88.95,230.145.91.156,TCP,54127,40168,6.253,8609,50,2025-11-04 01:55:00,0
59.36.24.16,203.139.191.247,TCP,22628,29108,0.211,7392,20,2025-11-04 01:56:00,0
249.165.170.241,2.186.164.124,UDP,21466,51553,2.917,8365,105,2025-11-04 01:57:00,0
250.86.141.134,4.168.172.109,TCP,4271,26288,8.524,3285,190,2025-11-04 01:58:00,0
217.22.125.60,111.33.86.13,ICMP,51392,15015,13.591,7817,43,2025-11-04 01:59:00,0
235.139.140.100,7.31.22.177,UDP,56268,8575,1.303,4528,5,2025-11-04 02:00:00,0
103.225.133.63,200.241.238.47,ICMP,41772,38598,4.328,3175,66,2025-11-04 02:01:00,0
38.127.49.254,165.225.175.29,TCP,26498,17468,8.157,4550,140,2025-11-04 02:02:00,0
180.39.7.189,165.22.37.221,UDP,6610,51102,6.98,6586,128,2025-11-04 02:03:00,0
8.103.224.34,127.43.4.180,ICMP,57252,43478,4.823,1176,185,2025-11-04 02:04:00,0
236.206.227.188,40.138.77.248,TCP,8964,21915,0.094,6248,188,2025-11-04 02:05:00,1
57.226.173.22,241.105.129.163,UDP,19630,54355,6.435,1791,183,2025-11-04 02:06:00,0
87.39.172.183,173.48.122.35,UDP,43241,12362,7.419,5001,71,2025-11-04 02:07:00,0
179.85.132.95,106.219.71.160,ICMP,41771,54583,6.416,6584,66,2025-11-04 02:08:00,0
13.27.249.84,196.108.124.71,ICMP,35306,64966,7.258,8521,73,2025-11-04 02:09:00,0
225.207.61.93,39.175.90.37,ICMP,58784,63514,2.819,9738,155,2025-11-04 02:10:00,0
87.23.97.7,188.80.201.132,TCP,64020,19882,25.378,7627,156,2025-11-04 02:11:00,0
166.36.252.68,23.141.4.194,ICMP,46530,21881,7.366,9570,165,2025-11-04 02:12:00,1
226.169.85.133,110.151.17.27,ICMP,3907,60659,4.322,6540,79,2025-11-04 02:13:00,1
192.177.233.87,24.28.138.240,ICMP,37618,54083,13.605,5013,19,2025-11-04 02:14:00,0
246.251.14.223,146.122.127.112,UDP,31519,27252,11.941,7181,179,2025-11-04 02:15:00,0
123.200.106.250,117.131.32.206,ICMP,13591,52547,8.425,791,13,2025-11-04 02:16:00,0
181.152.88.125,236.247.41.160,ICMP,5363,58548,4.147,3629,45,2025-11-04 02:17:00,0
113.212.136.247,252.178.124.4,TCP,34466,49926,3.744,788,6,2025-11-04 02:18:00,0
240.165.149.107,20.212.194.217,TCP,23697,44017,1.993,404,129,2025-11-04 02:19:00,1
87.176.67.221,68.189.57.175,ICMP,16450,40562,1.444,306,106,2025-11-04 02:20:00,0
15.64.53.158,203.79.186.228,TCP,17510,26890,3.591,3861,121,2025-11-04 02:21:00,0
93.19.32.233,134.94.167.205,TCP,11573,35366,4.311,4274,25,2025-11-04 02:22:00,0
236.99.251.214,151.179.3.165,TCP,5017,25980,1.402,9420,154,2025-11-04 02:23:00,1
77.134.135.156,170.228.43.225,UDP,13243,61517,12.794,5953,141,2025-11-04 02:24:00,0
173.106.200.217,125.247.41.29,ICMP,4732,48742,4.074,6849,19,2025-11-04 02:25:00,1
120.207.73.11,229.146.242.212,ICMP,29812,65036,3.738,3217,138,2025-11-04 02:26:00,0
31.11.123.223,160.43.54.80,ICMP,2519,57134,2.86,3260,173,2025-11-04 02:27:00,0
78.178.171.96,133.112.173.204,TCP,30458,13361,0.299,5569,71,2025-11-04 02:28:00,0
50.116.16.163,173.20.77.229,TCP,37184,52214,10.702,742,15,2025-11-04 02:29:00,0
129.156.178.64,150.29.22.5,TCP,45490,52478,1.906,9930,107,2025-11-04 02:30:00,0
253.131.86.156,63.220.58.222,UDP,8561,32603,5.143,240,159,2025-11-04 02:31:00,1
16.62.75.181,82.237.241.253,TCP,36577,1404,4.675,2053,126,2025-11-04 02:32:00,0
85.108.16.168,52.64.38.253,UDP,23227,36089,4.391,3581,136,2025-11-04 02:33:00,0
141.179.57.224,209.2.169.71,ICMP,60602,40008,3.73,7195,30,2025-11-04 02:34:00,0
165.241.78.204,155.155.235.182,TCP,53835,14783,1.001,3545,98,2025-11-04 02:35:00,0
61.112.120.207,223.14.246.181,UDP,55056,39418,1.647,4199,97,2025-11-04 02:36:00,1
34.69.16.240,240.71.69.220,UDP,6612,14021,3.714,7120,1,2025-11-04 02:37:00,0
241.248.19.201,4.93.234.145,TCP,29332,7421,7.788,6723,16,2025-11-04 02:38:00,0
59.68.214.161,34.123.133.36,UDP,38594,23524,2.828,6693,114,2025-11-04 02:39:00,0
102.119.205.145,99.230.166.80,TCP,16235,33638,1.14,9943,11,2025-11-04 02:40:00,1
57.82.224.129,66.135.142.191,UDP,38683,39211,0.46,9961,155,2025-11-04 02:41:00,0
13.237.154.198,91.79.192.59,ICMP,46552,31454,5.439,108,86,2025-11-04 02:42:00,0
187.5.96.94,10.6.111.202,ICMP,65067,9276,2.753,4412,168,2025-11-04 02:43:00,0
110.226.150.138,76.208.236.12,ICMP,4549,30053,0.67,9341,172,2025-11-04 02:44:00,0
51.146.50.220,79.45.242.32,TCP,20925,63645,5.611,6360,70,2025-11-04 02:45:00,1
87.67.83.211,160.114.217.206,ICMP,5801,31062,1.163,3058,120,2025-11-04 02:46:00,0
42.218.56.226,114.125.89.61,ICMP,5213,33742,3.557,2693,185,2025-11-04 02:47:00,0
196.247.165.62,197.243.60.102,ICMP,46815,31614,1.828,8572,176,2025-11-04 02:48:00,0
7.111.252.199,114.173.195.92,TCP,24341,25802,13.419,8652,168,2025-11-04 02:49:00,0
178.179.25.154,183.128.204.107,UDP,56313,42763,1.296,2315,39,2025-11-04 02:50:00,0
246.18.8.61,195.48.241.25,TCP,64549,48163,2.723,1958,131,2025-11-04 02:51:00,1
20.105.236.50,234.15.212.141,TCP,32525,46847,16.031,512,183,2025-11-04 02:52:00,0
208.245.80.150,180.107.163.200,ICMP,60897,30231,1.919,3461,1,2025-11-04 02:53:00,0
141.139.9.65,44.82.46.124,UDP,56430,32200,5.172,5969,23,2025-11-04 02:54:00,0
224.157.7.149,80.75.19.146,ICMP,19321,60309,1.904,5805,195,2025-11-04 02:55:00,1
22.17.193.176,182.11.111.153,ICMP,11673,17573,0.586,2127,190,2025-11-04 02:56:00,0
172.8.194.54,60.243.74.214,TCP,24743,5148,4.938,7857,115,2025-11-04 02:57:00,0
26.212.93.220,244.109.33.141,TCP,47669,3444,12.387,8225,162,2025-11-04 02:58:00,1
100.25.33.8,238.165.139.231,TCP,64908,44895,3.013,8487,145,2025-11-04 02:59:00,0
138.47.182.107,36.27.218.39,ICMP,2174,28986,4.92,3909,48,2025-11-04 03:00:00,0
242.53.205.168,77.170.103.91,UDP,15325,5685,4.694,5756,91,2025-11-04 03:01:00,0
119.142.80.245,115.158.1.117,UDP,29458,13596,2.681,9675,53,2025-11-04 03:02:00,0
146.95.101.151,82.89.244.42,ICMP,37929,1322,4.771,8036,61,2025-11-04 03:03:00,0
62.45.86.99,31.60.101.56,UDP,21544,14811,1.501,8770,103,2025-11-04 03:04:00,1
39.142.52.216,214.227.82.128,ICMP,57905,51176,2.374,3427,102,2025-11-04 03:05:00,0
192.190.219.80,14.13.241.157,UDP,2534,6741,2.92,897,139,2025-11-04 03:06:00,0
16.103.230.70,209.177.49.191,ICMP,29570,32713,9.976,171,143,2025-11-04 03:07:00,0
194.245.140.108,101.200.192.68,UDP,15006,5469,2.141,5762,90,2025-11-04 03:08:00,0
47.250.8.191,250.70.10.14,TCP,4939,62076,5.041,2955,118,2025-11-04 03:09:00,1
34.208.218.157,106.210.103.131,TCP,15758,63933,1.2,2626,139,2025-11-04 03:10:00,0
165.170.85.115,128.7.220.242,TCP,23733,13519,1.456,3414,135,2025-11-04 03:11:00,1
64.151.198.34,229.243.170.137,TCP,20660,12705,5.227,2071,47,2025-11-04 03:12:00,1
176.11.150.207,19.139.154.229,ICMP,33708,439,7.184,1965,136,2025-11-04 03:13:00,1
97.120.140.87,112.57.24.45,UDP,62117,165,3.101,2041,5,2025-11-04 03:14:00,0
102.95.172.114,102.47.49.81,ICMP,59111,5679,2.041,4417,87,2025-11-04 03:15:00,0
227.192.46.58,44.58.160.103,TCP,11981,63908,12.055,6675,194,2025-11-04 03:16:00,0
237.132.120.205,78.155.17.183,UDP,37730,64883,0.73,7406,91,2025-11-04 03:17:00,0
118.4.187.96,161.115.105.143,ICMP,52687,56988,6.378,5534,63,2025-11-04 03:18:00,0
243.20.151.128,189.10.163.143,TCP,34865,36106,5.859,705,21,2025-11-04 03:19:00,0
124.145.20.54,181.61.47.94,UDP,63895,36119,5.86,6738,199,2025-11-04 03:20:00,1
138.151.103.111,250.142.190.241,UDP,61585,17372,13.699,5481,119,2025-11-04 03:21:00,0
213.216.115.188,87.170.49.60,TCP,62761,35298,6.513,1686,121,2025-11-04 03:22:00,0
57.250.127.151,240.58.14.29,TCP,35984,20997,1.795,4547,102,2025-11-04 03:23:00,0
150.195.161.120,203.236.209.40,UDP,41999,28754,2.18,5639,90,2025-11-04 03:24:00,0
70.155.94.99,31.72.213.11,TCP,32852,45175,2.481,1203,140,2025-11-04 03:25:00,0
167.41.150.70,81.224.61.203,ICMP,41175,20230,0.156,2965,112,2025-11-04 03:26:00,0
208.1.151.145,231.135.50.57,TCP,29153,5757,12.239,6873,139,2025-11-04 03:27:00,0
109.64.69.69,132.163.146.24,TCP,38963,40874,0.382,7711,182,2025-11-04 03:28:00,0
121.108.59.247,41.48.209.225,TCP,9322,50479,6.016,5092,138,2025-11-04 03:29:00,0
178.92.11.103,174.35.9.247,UDP,54490,60631,6.55,5953,119,2025-11-04 03:30:00,0
175.194.111.65,78.134.139.86,UDP,65446,24604,9.28,9056,16,2025-11-04 03:31:00,0
155.47.87.62,253.218.175.165,TCP,7504,42985,4.03,8964,143,2025-11-04 03:32:00,0
44.146.186.136,203.163.59.205,UDP,28568,23309,6.46,4526,186,2025-11-04 03:33:00,0
55.107.46.2,96.253.7.135,TCP,46450,37362,1.803,7351,119,2025-11-04 03:34:00,0
253.221.221.113,107.170.57.81,ICMP,61413,31257,6.844,6919,84,2025-11-04 03:35:00,0
167.172.159.193,86.173.33.84,UDP,3881,55815,2.104,9819,132,2025-11-04 03:36:00,1
166.204.10.138,117.199.21.219,TCP,5373,32962,11.657,66,22,2025-11-04 03:37:00,0
112.186.89.248,226.148.14.133,UDP,2452,25168,0.892,7951,163,2025-11-04 03:38:00,0
55.147.208.17,102.144.199.147,ICMP,40515,51642,1.897,2710,142,2025-11-04 03:39:00,1
68.132.187.151,5.22.82.14,ICMP,60376,26434,3.453,5667,94,2025-11-04 03:40:00,0
174.51.137.174,10.30.140.127,TCP,47802,29732,7.477,923,31,2025-11-04 03:41:00,0
156.96.170.154,150.36.166.138,UDP,24187,6402,6.908,5950,70,2025-11-04 03:42:00,1
183.241.47.29,31.170.98.205,ICMP,28701,57457,1.183,166,91,2025-11-04 03:43:00,0
27.145.103.60,222.225.163.35,UDP,31928,58662,0.779,1519,128,2025-11-04 03:44:00,1
202.249.105.69,111.67.182.117,TCP,63776,34506,1.812,8550,11,2025-11-04 03:45:00,0
202.113.20.152,196.125.174.6,ICMP,16742,18446,3.306,2528,36,2025-11-04 03:46:00,0
102.130.231.95,119.155.29.155,ICMP,15833,9883,3.872,380,80,2025-11-04 03:47:00,0
190.104.228.125,69.107.166.35,UDP,14296,48015,2.803,4913,24,2025-11-04 03:48:00,0
2.65.230.113,103.43.142.211,ICMP,12852,61013,5.44,6896,168,2025-11-04 03:49:00,0
170.235.161.42,222.229.159.232,TCP,45455,6284,2.789,6141,113,2025-11-04 03:50:00,1
20.96.67.173,29.190.5.218,TCP,8880,25971,14.624,1645,42,2025-11-04 03:51:00,0
236.74.124.170,27.226.27.133,ICMP,12247,62891,1.512,5317,21,2025-11-04 03:52:00,1
47.4.216.49,169.55.111.54,TCP,57476,11361,4.936,5876,96,2025-11-04 03:53:00,0
124.36.161.201,80.104.17.205,ICMP,40437,55993,4.726,2448,51,2025-11-04 03:54:00,1
198.145.205.19,43.88.73.157,ICMP,57846,52712,1.653,2879,81,2025-11-04 03:55:00,0
206.39.16.188,10.133.207.89,ICMP,36713,54614,2.652,1148,55,2025-11-04 03:56:00,0
99.92.41.209,236.131.228.34,ICMP,9190,64358,2.274,4494,124,2025-11-04 03:57:00,0
123.106.71.65,83.160.131.172,UDP,57420,32236,0.947,6910,132,2025-11-04 03:58:00,0
109.52.227.135,98.203.30.80,ICMP,13661,15860,3.244,7594,62,2025-11-04 03:59:00,0
238.132.23.28,194.240.185.60,TCP,64571,7600,2.444,7454,87,2025-11-04 04:00:00,0
62.234.16.229,2.35.197.125,UDP,47558,10429,0.982,1965,153,2025-11-04 04:01:00,0
20.2.164.218,188.150.102.247,TCP,1902,47186,2.988,6134,198,2025-11-04 04:02:00,0
143.50.175.136,175.115.235.101,ICMP,11728,3884,2.74,7673,142,2025-11-04 04:03:00,0
141.175.2.193,46.79.106.44,TCP,9526,19636,0.704,9310,41,2025-11-04 04:04:00,1
73.158.104.118,147.48.253.88,UDP,59482,37822,0.703,4440,185,2025-11-04 04:05:00,0
154.208.183.34,58.90.134.94,TCP,16290,48002,5.214,2016,166,2025-11-04 04:06:00,0
137.61.119.115,169.77.121.244,UDP,49092,12125,6.131,4669,190,2025-11-04 04:07:00,1
13.68.168.77,236.142.75.53,ICMP,35113,19399,14.166,2122,41,2025-11-04 04:08:00,0
1.88.46.4,245.220.22.77,ICMP,45380,28063,0.455,9395,45,2025-11-04 04:09:00,1
228.190.179.10,73.87.102.94,TCP,21783,33897,0.627,9246,126,2025-11-04 04:10:00,1
28.120.125.134,193.59.9.253,TCP,16070,47485,0.266,3484,96,2025-11-04 04:11:00,0
155.247.139.62,102.57.174.143,ICMP,59334,39634,3.799,798,144,2025-11-04 04:12:00,1
180.175.66.174,9.12.150.161,ICMP,61557,22857,4.874,3134,19,2025-11-04 04:13:00,0
225.73.94.143,137.130.221.73,TCP,26294,56569,2.584,4419,37,2025-11-04 04:14:00,1
199.35.141.248,116.254.152.125,ICMP,55181,14408,7.995,152,85,2025-11-04 04:15:00,0
112.205.130.113,111.215.223.71,UDP,11830,18081,5.803,2460,189,2025-11-04 04:16:00,0
245.109.113.67,164.88.19.81,UDP,42254,8325,21.287,5323,26,2025-11-04 04:17:00,1
126.85.18.227,182.227.89.19,TCP,55812,7408,0.742,861,94,2025-11-04 04:18:00,1
204.181.68.10,188.164.111.131,TCP,39012,40014,0.3,3679,104,2025-11-04 04:19:00,0
233.160.140.128,107.120.91.214,ICMP,59779,37434,1.607,5804,192,2025-11-04 04:20:00,0
99.178.31.203,239.146.180.248,ICMP,63773,63949,0.096,1859,125,2025-11-04 04:21:00,0
112.229.23.35,174.79.183.198,UDP,53203,4221,13.486,316,141,2025-11-04 04:22:00,1
83.69.167.182,229.30.52.113,TCP,36916,62475,1.812,9498,91,2025-11-04 04:23:00,0
109.171.189.234,240.33.30.188,TCP,51929,11732,4.02,6671,87,2025-11-04 04:24:00,1
99.195.32.205,139.227.5.27,TCP,30536,56727,1.914,8051,162,2025-11-04 04:25:00,0
56.163.181.235,7.48.95.200,TCP,60189,11181,1.411,315,123,2025-11-04 04:26:00,0
147.170.11.11,60.32.248.47,UDP,41978,22555,0.827,6373,98,2025-11-04 04:27:00,0
70.139.218.41,244.171.206.119,UDP,6123,12495,1.931,9562,23,2025-11-04 04:28:00,1
153.105.2.3,27.221.21.47,TCP,54511,11486,4.778,1933,108,2025-11-04 04:29:00,1
84.155.150.176,93.232.175.158,UDP,53461,312,17.811,632,148,2025-11-04 04:30:00,0
195.169.215.107,2.142.46.27,TCP,31335,27006,4.083,1427,54,2025-11-04 04:31:00,1
168.133.19.139,199.26.212.141,UDP,9576,26362,3.804,4035,186,2025-11-04 04:32:00,1
96.123.154.21,183.144.74.187,ICMP,12651,38203,0.179,7133,59,2025-11-04 04:33:00,1
236.239.113.13,10.120.32.206,UDP,26333,15568,9.166,5112,148,2025-11-04 04:34:00,1
86.34.46.214,165.125.7.161,TCP,51027,15981,0.229,9766,39,2025-11-04 04:35:00,0
156.148.237.146,135.161.70.135,ICMP,51035,61736,11.835,5173,78,2025-11-04 04:36:00,0
159.187.124.110,41.117.227.55,TCP,46780,49554,3.868,6739,91,2025-11-04 04:37:00,0
37.20.13.217,7.83.145.237,ICMP,2374,21939,0.922,9295,160,2025-11-04 04:38:00,1
91.231.59.124,171.232.77.168,ICMP,13300,50749,3.005,3145,169,2025-11-04 04:39:00,1
23.222.110.124,53.13.148.113,UDP,61251,122,26.476,6930,69,2025-11-04 04:40:00,0
157.174.29.115,251.56.90.46,UDP,12763,33519,1.82,5945,68,2025-11-04 04:41:00,1
90.211.37.83,154.90.151.133,ICMP,22326,49258,1.57,1943,87,2025-11-04 04:42:00,1
27.216.103.230,170.101.219.106,ICMP,39522,6935,0.628,3401,21,2025-11-04 04:43:00,0
116.214.220.15,171.127.249.32,ICMP,13408,9252,4.546,9086,152,2025-11-04 04:44:00,0
187.2.9.207,216.5.73.238,TCP,34118,30246,0.467,3038,144,2025-11-04 04:45:00,1
120.207.144.128,244.194.134.29,UDP,3144,12360,7.262,1381,32,2025-11-04 04:46:00,0
211.10.175.133,34.6.80.77,TCP,2017,12856,12.58,1901,154,2025-11-04 04:47:00,0
69.63.249.14,58.84.158.73,UDP,22783,52391,13.432,2495,3,2025-11-04 04:48:00,0
50.153.71.69,45.46.76.209,TCP,19174,17629,0.571,3832,82,2025-11-04 04:49:00,1
135.126.15.183,200.200.72.168,UDP,63457,24652,4.085,5904,121,2025-11-04 04:50:00,0
78.100.55.105,240.115.29.190,ICMP,46412,23250,0.511,7031,116,2025-11-04 04:51:00,1
132.227.47.248,71.144.102.230,ICMP,26780,41970,4.243,5936,135,2025-11-04 04:52:00,0
17.110.163.70,133.208.103.122,UDP,49570,36051,8.436,1348,88,2025-11-04 04:53:00,0
80.92.227.38,129.207.208.222,ICMP,52140,2276,3.859,8171,144,2025-11-04 04:54:00,0
